Date,H2,CH4,C2H4,CO,CO2,TOTALHYDROCARBON,C2H6
2014-01-25 08:00:00,5.3,42.5,0.7,182.3,4189.1,54.3,11.1
2014-01-26 08:00:00,5.3,52.29999999999999,0.8,319.0908052538074,4385.6,66.2,13.1
2014-01-27 08:00:00,5.1,44.6,0.7,197.9,4308.0,56.8,14.637841337633818
2014-01-28 08:00:00,5.5,52.0,0.7807009334747195,237.0,4502.1,65.8,13.962538018346963
2014-01-29 08:00:00,5.4,43.4,0.7,314.6887321171911,4189.1,55.2,15.345593986974832
2014-01-30 08:00:00,5.2,47.099999999999994,0.8,216.8,4249.7,59.6,11.7
2014-02-01 08:00:00,5.1,51.79999999999999,0.8,313.0727973106847,4443.900000000001,65.4,12.8
2014-02-02 08:00:00,6.629456190294833,52.088269724335966,0.7450296438787579,307.4290526845164,4677.406916915467,66.1,12.8
2014-02-03 08:00:00,5.2,47.7,0.7,320.95318337702406,4643.555115971382,60.2,11.8
2014-02-04 08:00:00,5.82419043588245,53.7,0.8164452972256541,308.64192246461164,4553.538670941198,55.31024604413348,12.9
2014-02-05 08:00:00,5.0,51.9,0.8,242.7,4439.732060859022,65.6,13.936005239258854
2014-02-06 08:00:00,5.5,49.4,0.7,229.60000000000002,4405.100000000001,62.3,12.2
2014-02-07 08:00:00,5.4,53.914954754222215,0.7,203.6,4564.869494583776,57.9,11.6
2014-02-08 08:00:00,5.3,53.83961275561821,0.7,206.7,4308.0,57.4,12.243637178286464
2014-02-09 08:00:00,6.394824827076183,44.2,0.7,299.1864205662028,4327.4,53.72456089739102,12.72536920627132
2014-02-10 08:00:00,5.4,42.8,0.7,309.1198520723624,4327.4,54.0,10.5
2014-02-11 08:00:00,4.843429201919497,42.9,0.7,197.3,4288.6,54.1,10.5
2014-02-12 08:00:00,5.3,51.42949255198766,0.6,193.5,4603.977759610955,58.666801103976304,12.245213250320166
2014-02-13 08:00:00,5.1,39.6,0.4999999999999999,178.2,4249.7,50.2,10.1
2014-02-14 08:00:00,5.293018726297349,53.02267525736504,0.7,184.7,4512.496337179567,58.51514676391464,11.851680122716605
2014-02-16 08:00:00,5.2,41.4,0.7460557475174665,186.6,4207.3,52.7,12.733494937909484
2014-02-17 08:00:00,5.2,43.7,0.6968479263905882,292.9764939218586,4269.2,55.7,13.220409914787322
2014-02-18 08:00:00,5.781532259015054,43.4,0.7429019597814083,196.7,4249.7,55.3,11.2
2014-02-19 08:00:00,5.5,38.6,0.7,169.3,4189.1,49.5,12.291275253545344
2014-02-20 08:00:00,5.3,52.74250583511179,0.7,326.5745421228077,4288.6,52.1,11.0
2014-02-21 08:00:00,5.655322298644871,46.900000000000006,0.7,208.6,4650.291198617244,59.8,13.177027736486613
2014-02-22 08:00:00,4.008300065928743,56.888865217699106,0.8,217.5,4366.2,57.29460677888935,12.5
2014-02-23 08:00:00,5.4,49.2,0.7476318128803372,225.6,4249.7,62.7,12.7
2014-02-24 08:00:00,5.0,56.82627051593178,0.8,233.7,4385.6,62.74635598083168,13.0
2014-02-26 08:00:00,5.0,54.80015415737623,0.8,257.4,4405.100000000001,67.2,13.1
2014-02-27 08:00:00,3.014142241342128,52.1,0.8,251.7,4327.4,65.9,13.0
2014-03-01 08:00:00,5.4,52.4,0.8,265.7,4308.0,65.7,13.547133332133292
2014-03-02 08:00:00,5.2,51.373816321754994,0.8,321.1689975654706,4346.8,65.2,12.922190622739524
2014-03-03 08:00:00,5.1,52.2,0.8,254.2,4750.2154038023045,65.5,12.5
2014-03-04 08:00:00,5.0,50.39999999999999,0.8,316.2127994021545,4822.466378223309,63.49999999999999,12.3
2014-03-05 08:00:00,5.5,48.850868203669435,0.7,241.9,4651.012060513074,61.05833071914589,13.496715775960563
2014-03-06 08:00:00,5.3,51.400000000000006,0.7,247.6,4640.869467609977,64.4,12.3
2014-03-07 08:00:00,6.8084352485175135,50.8,0.8005985619109868,241.9,4308.0,52.74454859184462,12.5
2014-03-08 08:00:00,5.1,50.099999999999994,0.7552997938225865,233.7,4457.23800970244,58.52313090151423,13.800504916624812
2014-03-09 08:00:00,5.1,50.2,0.7,240.3,4308.0,63.1,12.2
2014-03-10 08:00:00,5.4,48.58241378182191,0.7249344998127222,308.6028117294942,4541.0,66.7,13.2
2014-03-11 08:00:00,5.3,54.79999999999999,0.7,307.2159001712886,4502.1,69.0,13.5
2014-03-12 08:00:00,5.2,58.0,0.6944483269002437,317.7960194393676,4618.600000000001,53.46762219940799,14.94691140828985
2014-03-13 08:00:00,5.0,56.1,0.7,311.4998862991323,4560.4,57.59710376295358,14.1
2014-03-15 08:00:00,5.4,55.46881113647527,0.8,326.0834431816984,4249.7,66.6,15.24761791284567
2014-03-16 08:00:00,5.274170382512033,51.50000000000001,0.7,332.210659261782,4597.311437793723,64.7,15.236060330413608
2014-03-17 08:00:00,5.2,54.5,0.7,256.6,4308.0,68.5,16.31030248664385
2014-03-18 08:00:00,5.0,59.1,0.8,301.1,4308.0,74.6,14.7
2014-03-19 08:00:00,5.4,61.699999999999996,0.8,319.1,4482.7,62.06487810677004,15.3
2014-03-20 08:00:00,5.4,58.05817032495165,0.7,287.7,4748.44899072184,70.1,13.7
2014-03-22 08:00:00,5.2,53.8,0.8150706414667963,342.0691665968583,4797.279561190749,67.6,15.882249864231971
2014-03-23 08:00:00,5.0,54.00000000000001,0.8448171249738334,330.1070618560532,4249.7,63.34851639180833,13.1
2014-03-25 08:00:00,5.4,57.3,0.7852545635264515,298.3,4424.5,71.7,13.6
2014-03-26 08:00:00,5.1,55.4,0.8,283.9,4385.6,69.3,15.574505469468264
2014-03-27 08:00:00,5.1,59.50000000000001,0.8,335.201845899976,4482.7,74.4,14.1
2014-03-29 08:00:00,5.5,58.218483875230135,0.8,308.8,4346.8,72.6,13.9
2014-03-30 08:00:00,5.1,59.50000000000001,0.8,355.0901214935327,4482.7,74.4,15.988174131598054
2014-03-31 08:00:00,6.609601690271795,59.1,0.8,356.6909205051384,5037.351835682908,73.6,13.7
2014-04-01 08:00:00,5.34709820026888,60.7771139972217,0.8,343.3228354881426,4463.3,73.5,13.7
2014-04-02 08:00:00,5.5,58.1,0.8,316.3,4792.92912663503,60.04387298447299,14.999986178364246
2014-04-03 08:00:00,5.2,57.79999999999999,0.8642390257481336,305.9,4859.927656115331,72.3,13.7
2014-04-04 08:00:00,5.2,59.9,0.8,325.0,4579.8,75.1,14.4
2014-04-05 08:00:00,5.0,58.99999999999999,0.8,350.24162186033686,4541.0,73.9,14.1
2014-04-06 08:00:00,7.194842907186449,59.50000000000001,0.8,331.5,5084.923553338907,74.4,14.162432021580129
2014-04-07 08:00:00,6.936200005036175,56.03802355939321,0.8,321.7,4736.6,74.7,14.5
2014-04-08 08:00:00,5.2,56.12737976409006,0.8,352.76622080533167,4638.0,75.1,14.4
2014-04-09 08:00:00,5.2,62.4,0.8687700376090406,338.1,4858.5,78.4,15.2
2014-04-10 08:00:00,5.373638418650777,61.400000000000006,0.6954564934022723,335.9,4777.200000000001,77.8,15.6
2014-04-11 08:00:00,5.391669497793943,61.0,0.7377719386909604,290.96474417442494,4648.198373758382,59.51123803048646,15.3
2014-04-12 08:00:00,6.8520245945068,60.00000000000001,0.7042651188213824,332.6,4736.6,75.9,15.2
2014-04-13 08:00:00,5.1,60.89999999999999,0.8,335.9,4827.5393971644535,55.748170826132295,15.3
2014-04-14 08:00:00,5.2,59.9,0.7587895404003858,325.0,4797.5,53.69697798949152,16.446270941194385
2014-04-15 08:00:00,5.2,62.2,0.7534436108656525,338.1,4953.704870096283,56.9036718196578,15.9
2014-04-16 08:00:00,6.667057008261681,56.1318739030975,0.7,330.4,4756.9,75.0,15.0
2014-04-17 08:00:00,5.3,62.1,0.8,350.75294158780963,4717.68274280698,55.250047712768016,15.6
2014-04-18 08:00:00,4.833785289301336,63.1,0.8,361.1,4919.5,65.19378931730854,16.4
2014-04-19 08:00:00,5.1,62.6,0.8224841056243777,354.5,4899.2,78.7,15.3
2014-04-20 08:00:00,5.1038252838538,62.5,0.7,327.997505475954,4632.687354948466,78.8,15.6
2014-04-21 08:00:00,5.96162663193521,54.25416319053619,0.8,325.0,4756.9,73.2,14.3
2014-04-22 08:00:00,5.3,59.2,0.7249000339981316,334.80000000000007,4797.5,61.23619546286165,14.891092330003737
2014-04-23 08:00:00,5.1,59.8,0.7772489667321443,334.80000000000007,4858.5,75.3,14.7
2014-04-24 08:00:00,5.1,59.8,0.8,309.7148159367471,4825.126476322377,75.4,14.8
2014-04-25 08:00:00,7.166438926754773,52.77167081609516,0.8,335.75688463607923,5061.7,59.74853368383908,15.5
2014-04-26 08:00:00,5.3,53.58522988966524,0.8,344.05338588270087,5061.7,77.6,15.2
2014-04-27 08:00:00,5.3,56.33941240828258,0.7,318.2,4657.4,61.80124660582691,13.8
2014-04-28 08:00:00,6.100137801515535,59.8,0.7860209307979941,328.7638693064781,4607.849342059049,75.0,14.559651583345412
2014-04-29 08:00:00,5.301309548616573,58.6,0.8,327.2,4676.8,55.98438175838774,14.2
2014-04-30 08:00:00,5.3,58.8,0.8,318.4,4858.5,73.8,12.935879503431826
2014-05-01 08:00:00,5.2,57.308764825032,0.8,321.7,4838.2,59.623466079240735,14.8
2014-05-02 08:00:00,4.973482963878975,61.89999999999999,0.6709440083830653,339.20000000000005,4960.100000000001,78.6,15.8
2014-05-03 08:00:00,5.314595556974486,53.58913488980049,0.8,333.7,4858.5,76.2,15.2
2014-05-04 08:00:00,5.0,59.1,0.6562181576972305,279.704666204192,4736.6,54.879301848243,15.1
2014-05-05 08:00:00,5.4,47.69128128099912,0.8,318.4,4676.8,72.7,14.7
2014-05-06 08:00:00,6.990663906626836,46.911730639848535,0.8,302.1,4765.091972277778,57.94472366884911,14.6
2014-05-07 08:00:00,5.1,58.399999999999984,0.8,312.6,4777.200000000001,59.31606202354646,13.881494250514
2014-05-08 08:00:00,7.08621030644846,62.5,0.7303102555331586,317.6827393365871,4919.5,80.2,16.8
2014-05-09 08:00:00,5.4,55.321349155400206,0.8133533159744143,342.5,4817.9,62.33013299983138,16.8
2014-05-10 08:00:00,3.520378599204697,60.01801116719318,0.8,334.7166463434933,4555.234174866635,78.7,16.7
2014-05-11 08:00:00,5.0,58.900000000000006,0.844905692175269,334.34726938552257,4702.548949218538,76.3,16.5
2014-05-12 08:00:00,5.0,64.09289705598337,0.8,330.4,4894.680606199604,77.1,16.4
2014-05-13 08:00:00,4.156984803958029,59.4,0.8,330.4,4756.9,76.7,16.465754105840563
2014-05-14 08:00:00,5.2,59.50000000000001,0.8,372.8559891855982,4716.3,76.3,16.0
2014-05-15 08:00:00,5.2,58.399999999999984,0.8,315.30000000000007,4817.9,75.1,15.9
2014-05-16 08:00:00,5.0,59.29999999999999,0.8,358.29307021760144,4817.9,76.1,16.0
2014-05-19 08:00:00,5.8,61.6,0.9,342.5,4817.9,79.0,16.5
2014-05-22 08:00:00,5.4,60.89999999999999,0.8,342.5,5248.7524096086645,77.7,16.127698378845245
2014-05-26 08:00:00,5.5,59.1,0.8,343.6,4676.8,75.5,15.6
2014-05-27 08:00:00,5.0,64.0722042047994,0.7,331.5,4560.4,73.4,14.6
2014-05-28 08:00:00,7.42028455189991,60.79999999999999,0.8,358.9903099454294,4878.8,69.91355101314747,16.1
2014-05-29 08:00:00,5.2,60.79999999999999,0.8,339.20000000000005,5151.785144896345,77.8,14.497453684293776
2014-05-30 08:00:00,7.075410263360918,62.167575580758445,0.8,342.5,4899.2,79.0,16.8
2014-05-31 08:00:00,5.0,59.78122947674965,0.9011867932416796,326.1,4638.0,76.1,16.3
2014-06-01 08:00:00,4.570749471049012,61.6,0.8,339.20000000000005,4858.5,65.0724997889126,17.2
2014-06-02 08:00:00,4.196516302856505,63.199999999999996,0.7,345.80000000000007,5143.82437214789,81.7,17.8
2014-06-03 08:00:00,5.2,63.3,0.8,357.8,4980.5,81.7,17.6
2014-06-04 08:00:00,5.1,62.18489522087764,0.7,348.0,5172.296551002783,81.4,17.8
2014-06-05 08:00:00,5.0,63.199999999999996,0.8,364.4,5216.327404213076,81.7,17.7
2014-06-06 08:00:00,5.3,61.400000000000006,0.7,351.3,5109.342140011753,78.8,16.970107205969093
2014-06-09 08:00:00,5.0,62.80550349337268,0.9665098682050703,354.5,4838.2,80.0,17.1
2014-06-10 08:00:00,5.5,63.79999999999999,0.7,368.8,5020.40799261091,82.1,17.6
2014-06-11 08:00:00,5.4,62.2,0.8,355.6,4960.100000000001,80.1,17.1
2014-06-12 08:00:00,5.3,61.89999999999999,0.8611593892237543,338.7792168469823,5000.8,61.87063186077046,17.3
2014-06-14 08:00:00,5.8,63.199999999999996,0.8,362.2,5021.1,65.18026350934177,17.48638133978507
2014-06-16 08:00:00,7.712161933626921,61.1,0.8233556930510401,353.4,4858.5,59.00026060316795,16.5
2014-06-17 08:00:00,5.2,62.8,0.8,333.1687630242965,5000.8,80.6,17.0
2014-06-18 08:00:00,6.620910506702185,64.49999999999999,0.8,356.70000000000005,5122.7,83.4,18.1
2014-06-19 08:00:00,5.4,60.92024867507614,0.8,358.9,5061.7,64.49956043606382,15.630590855356246
2014-06-20 08:00:00,5.4,61.79261736350006,0.8855499182836413,368.8,5041.4,83.6,18.6
2014-06-21 08:00:00,7.514285173011035,62.4,0.8,360.0,4899.2,64.2342981639474,16.044241093689678
2014-06-23 08:00:00,6.615553199338318,66.93866720794624,0.9,351.75253967518967,4797.5,78.1,16.239966294274716
2014-06-24 08:00:00,4.809096493317247,61.2,0.7983788308905362,345.80000000000007,5000.8,80.7,18.6
2014-06-25 08:00:00,5.3,60.79999999999999,0.9,344.7,5000.8,80.6,15.475708698955982
2014-06-26 08:00:00,5.8,61.699999999999996,0.9,349.1,4948.967162463116,59.96710129539156,19.4
2014-06-27 08:00:00,5.292655655768171,62.6,0.8,357.8,5041.4,82.4,19.0
2014-06-28 08:00:00,5.593483556592912,62.7,0.9,353.4,5041.4,82.8,19.2
2014-06-30 08:00:00,5.2,63.1,0.8,369.9,5157.859504455831,82.7,18.8
2014-07-01 08:00:00,6.780554754090653,62.29999999999999,0.9,329.5558567267948,5082.1,81.5,16.656175765411017
2014-07-02 08:00:00,5.8,61.6,0.8267198382468223,351.3,5061.7,65.63061462010002,18.1
2014-07-03 08:00:00,7.359122592298418,51.25708340716476,0.8,346.9,5082.1,80.6,14.024498920381845
2014-07-04 08:00:00,5.2,54.270059512849095,0.8146123952636718,358.9,4811.40368879447,62.27566819426524,14.5438741141026
2014-07-05 08:00:00,5.1,54.1442496887322,0.8,318.8165931165313,5082.1,80.8,14.21581497152084
2014-07-06 08:00:00,4.919092150996149,59.37826370177895,0.8262343342239856,361.1,5102.4,82.8,18.7
2014-07-07 08:00:00,5.3,63.00000000000001,0.8,360.0,5082.1,82.5,15.90250934066096
2014-07-08 08:00:00,4.984377452764303,64.0,0.8,365.5,4758.658760719173,57.953342405185815,19.8
2014-07-09 08:00:00,5.2,65.3,0.8,372.1,4798.149131355015,86.9,20.8
2014-07-10 08:00:00,6.4,67.5,0.7817605087218283,360.3867161361317,5499.6,90.9,16.064039137764482
2014-07-11 08:00:00,6.077084484019742,58.38505376751435,0.8,363.1475486884155,5291.264601158687,69.47516872973353,21.4
2014-07-12 08:00:00,5.4,65.1,0.7,367.69999999999993,5154.043615838,86.8,21.0
2014-07-13 08:00:00,5.4,64.8,0.8768295700891613,367.69999999999993,5342.5,73.58010755607373,19.7
2014-07-14 08:00:00,5.2,63.39999999999999,0.8,357.8,5207.5,82.9,18.7
2014-07-15 08:00:00,6.449266896974892,65.11602794589037,0.8,378.8909007526849,5365.0,70.39267305967354,19.0
2014-07-16 08:00:00,5.0,66.28270538950049,0.8879161290161013,362.2,5207.5,66.96609814615005,18.4
2014-07-17 08:00:00,5.2,66.0,0.8,369.70001704281583,5410.0,85.8,18.641209181275247
2014-07-18 08:00:00,5.3,67.6,0.8,380.79999999999995,5499.6,88.4,20.0
2014-07-21 08:00:00,5.4,67.3,0.8,372.1,5365.0,74.4134685209046,19.9
2014-07-22 08:00:00,5.3,68.8,0.8,376.4,5432.5,90.2,20.6
2014-07-23 08:00:00,6.42405366578199,69.9,0.9440497561643124,384.1,5546.9,91.4,20.7
2014-07-24 08:00:00,5.1,68.7,0.8,353.4,5641.5,90.0,19.200996134857
2014-07-25 08:00:00,5.5,71.0,0.8947216360884308,385.465337859264,5617.8,93.5,18.40485113527295
2014-07-26 08:00:00,5.4,70.0,0.8,388.5,5546.9,68.45294085005844,21.6
2014-07-27 08:00:00,5.3,71.3,0.9175505157752036,387.4,5641.5,94.6,22.4
2014-07-28 08:00:00,5.2,64.83372615373682,0.9,382.92486817919615,5302.200974683834,97.5,18.982037689622103
2014-07-29 08:00:00,5.0,71.7,0.9,386.3,5641.5,71.22612995222049,19.70304961022222
2014-07-30 08:00:00,5.3,74.5,1.0226583255956172,406.4,5865.4,99.8,24.4
2014-07-31 08:00:00,6.4,77.3,0.9816646360114215,413.3,5941.7,71.3443128984266,25.6
2014-08-01 08:00:00,5.2,76.1,0.9,403.49189081678486,5865.4,101.7,24.699999999999996
2014-08-02 08:00:00,5.2,67.55912428550947,0.8,424.2,5829.7,100.1,19.89683612496346
2014-08-04 08:00:00,6.206779921470032,73.3,0.8,403.9,5740.4,95.8,21.7
2014-08-05 08:00:00,7.477741293695793,77.8,0.9,430.4,5901.2,101.9,21.123430515376207
2014-08-06 08:00:00,6.449177197197095,76.8,0.8,416.4,5551.840243472504,100.3,22.7
2014-08-07 08:00:00,5.5,75.6,0.9,396.0983132300081,5551.211534770047,99.1,19.51556905850637
2014-08-08 08:00:00,5.5,68.49430664767092,1.0,379.81507808778406,5982.0,80.59406913054013,26.3
2014-08-09 08:00:00,5.3,78.7,0.9785607242859004,477.1,5594.2,74.59013785769694,24.199999999999996
2014-08-10 08:00:00,5.380577099875064,77.1,0.9,381.41371200536855,5381.09415606773,102.3,24.3
2014-08-11 08:00:00,5.2,78.6,0.9,455.3,5883.3,104.4,20.75365822295451
2014-08-12 08:00:00,6.743932565445587,77.3,0.9,455.3,5811.9,80.57393168921918,24.699999999999996
2014-08-13 08:00:00,5.0,74.1,0.9,432.0,5665.1,99.2,24.199999999999996
2014-08-14 08:00:00,5.8,75.1,0.9372244478186964,424.2,5914.8,82.04727810138112,25.0
2014-08-15 08:00:00,6.313454788962454,73.3,0.9,408.9,5577.937970419627,98.1,19.786484284354984
2014-08-16 08:00:00,5.2,73.5,0.9,407.6,5758.3,98.8,24.4
2014-08-17 08:00:00,5.0,74.7,1.0558213986749647,414.9,5555.791921686801,100.7,19.975200905317244
2014-08-18 08:00:00,6.604480260101393,77.4,0.9,464.7,5722.6,104.1,25.8
2014-08-19 08:00:00,5.4,72.6,0.9,416.4,5641.5,73.847406447393,24.3
2014-08-20 08:00:00,6.011953427901239,73.6,0.9,379.8284460536216,5794.0,100.2,25.7
2014-08-21 08:00:00,5.2,70.3,0.9,378.6,5722.6,95.7,24.5
2014-08-22 08:00:00,7.627946656529636,68.1,0.9,351.3,5764.863402597476,92.6,23.6
2014-08-23 08:00:00,5.0,64.68190558773112,0.9,419.8304848309096,5740.4,79.82338585958254,25.1
2014-08-24 08:00:00,8.206030875300497,70.09974135614287,0.9,408.2817144156805,5617.8,93.9,23.4
2014-08-25 08:00:00,5.1,69.4,1.0,388.5,5617.8,94.7,18.8729470416187
2014-08-26 08:00:00,5.1,68.9,1.0,379.7,5413.333993831773,94.7,24.8
2014-08-27 08:00:00,5.060216479182556,72.48059752004164,0.9930665240016578,400.20000000000016,5365.0,94.4,24.8
2014-08-28 08:00:00,5.8,67.04450366020983,0.9,401.4,5476.0,81.20165314700263,24.8
2014-08-29 08:00:00,7.016365977878631,67.5,1.0,388.5,5499.6,93.2,24.699999999999996
2014-08-30 08:00:00,6.7184416920833145,67.7,1.0,386.3,5499.6,93.2,24.5
2014-08-31 08:00:00,5.1,67.6,0.8779480520530342,384.1,5546.9,70.82713706483852,23.0
2014-09-01 08:00:00,5.4,68.2,0.8920505354576705,341.3912339459903,5432.5,91.5,22.4
2014-09-02 08:00:00,7.046133964455217,56.32814056543559,0.9,406.4,5570.5,77.82346269765705,21.4
2014-09-03 08:00:00,8.048405110213459,67.6,0.9,356.7852312061733,5076.363928374323,89.3,16.590001676127702
2014-09-04 08:00:00,7.557766309744567,64.1,0.9,363.29999999999995,5365.0,84.2,19.2
2014-09-05 08:00:00,5.0,65.0,0.9,334.23218172718305,5476.0,86.3,15.83975035326576
2014-09-06 08:00:00,6.494938321933463,65.5,0.9,365.5,4734.902471295901,87.5,14.865544386575367
2014-09-07 08:00:00,5.3,66.0,0.7912580776054262,337.2003667243074,5682.5,88.5,14.684777633740602
2014-09-08 08:00:00,6.103026703882993,65.5,0.7782184006180166,368.8,5476.0,58.759600100697575,14.542009960889516
2014-09-09 08:00:00,5.645979758296028,59.24054075975948,0.7689177674105763,381.9,5641.5,89.1,21.4
2014-09-10 08:00:00,5.237174207491815,62.657228187836886,0.9,339.79840009679293,4802.820236057145,87.3,21.1
2014-09-11 08:00:00,4.098729306997956,67.1,0.7866926827804446,336.9025371852768,5722.6,90.6,22.6
2014-09-12 08:00:00,5.235530186167539,66.5,0.7902348737347721,379.7,5570.5,89.7,22.3
2014-09-13 08:00:00,5.0,66.5,0.9,379.7,5570.5,89.7,17.235431647069035
2014-09-14 08:00:00,4.487958474550501,66.5,0.9,350.89565902397976,5570.5,89.7,22.3
2014-09-15 08:00:00,5.0,66.5,0.8184854911782741,354.36775475710976,5570.5,89.7,22.3
2014-09-16 08:00:00,5.1,63.39999999999999,0.9,361.1,5523.2,83.4,18.947958691035744
2014-09-17 08:00:00,5.8,62.8,0.813528047712326,355.6,5546.9,66.30786429559922,18.7
2014-09-18 08:00:00,5.5,61.1,0.9,358.9,5162.5,80.0,18.0
2014-09-19 08:00:00,5.8,63.79999999999999,0.8430030300789474,333.3669585118546,5523.2,83.5,18.8
2014-09-20 08:00:00,5.3,54.7791901980387,0.8645818611826895,345.80000000000007,5110.92797876626,80.4,17.509684092393904
2014-09-21 08:00:00,7.8249435050395135,57.08440197346985,0.9,369.4827727005204,4933.795474103566,83.7,19.0
2014-09-22 08:00:00,5.5,58.530435514872494,0.8504048951643108,359.0629895694999,5410.0,55.24457245389658,18.2
2014-09-23 08:00:00,5.0,63.39999999999999,0.8,357.525752951178,4817.945704279208,82.9,18.7
2014-09-24 08:00:00,5.3,60.47729444745213,0.8,339.20000000000005,5140.0,63.21488170425886,17.6
2014-09-25 08:00:00,5.8,62.9,0.9,357.8,5387.5,81.9,18.1
2014-09-26 08:00:00,5.2,60.89999999999999,0.9,338.1,5252.5,79.8,18.0
2014-09-27 08:00:00,5.0,64.2,0.8386971230695842,346.0111075958432,5570.5,84.5,15.880853005490094
2014-09-28 08:00:00,5.0,60.79999999999999,0.9,335.61825902897675,5160.0,63.62517192497259,18.1
2014-09-29 08:00:00,5.4,51.56518739647358,0.7575158794203399,317.2258846348594,5297.5,59.25014492449182,18.6
2014-09-30 08:00:00,5.1,50.83241333905251,0.7488212148857711,341.4,5365.0,57.90698718115568,16.48202985503027
2014-10-01 08:00:00,8.15822041913277,58.1,0.8,302.8484089492682,5230.0,77.9,16.243755734206974
2014-10-02 08:00:00,5.497550356142164,60.79999999999999,0.7853771822898983,350.20000000000005,5297.5,81.6,19.9
2014-10-03 08:00:00,5.4,60.29999999999998,0.9,337.0,4766.641925832372,55.331608408598186,19.9
2014-10-04 08:00:00,5.3,58.8,0.8162783534362316,333.7,5140.0,78.7,16.805194129898428
2014-10-05 08:00:00,5.8,60.6,0.8035392581202982,344.7,4974.749960895812,80.6,16.892815193030387
2014-10-06 08:00:00,6.271280231531963,61.42250781129611,0.9,333.7,5275.0,77.9,16.717912232108475
2014-10-07 08:00:00,5.4,59.29999999999999,0.9,329.4,5003.599939135378,77.8,17.6
2014-10-08 08:00:00,5.4,64.55950547000735,0.9,321.7,5499.6,69.69023866917675,17.3
2014-10-09 08:00:00,5.2,64.1488183262779,0.8,329.4,4896.949412078833,77.6,17.5
2014-10-10 08:00:00,5.0,59.9,0.9,340.50660433746236,5546.9,78.5,15.550524386175422
2014-10-11 08:00:00,5.0,60.79999999999999,0.8,328.30000000000007,5682.5,79.5,17.9
2014-10-12 08:00:00,6.424430974371136,55.699999999999996,0.7,283.9,5387.5,72.3,15.9
2014-10-13 08:00:00,5.4,55.8,0.8721827332071065,339.9434812594633,5387.5,73.1,15.929083154568225
2014-10-14 08:00:00,5.3,55.8,0.8394983704082964,334.9278125319309,5103.265483799473,73.5,15.3141981630941
2014-10-15 08:00:00,5.0,54.7,0.9,298.3,4957.339610224959,72.0,16.4
2014-10-16 08:00:00,5.0,57.6,0.9,318.2,5297.5,75.9,17.4
2014-10-17 08:00:00,5.3,58.8,0.8403794856442808,328.30000000000007,5365.0,77.3,15.062104520113436
2014-10-18 08:00:00,5.3,58.14866309844619,0.9,322.8,5275.0,75.6,17.0
2014-10-19 08:00:00,6.664504598711462,52.05560640544771,0.9,339.2744274804072,5230.0,74.9,14.764379320786087
2014-10-20 08:00:00,5.1,59.2,0.9,348.7289958061646,5230.0,77.1,15.018414999391704
2014-10-21 08:00:00,5.0,59.24714641419386,0.819234791243553,324.60947100794186,5320.0,60.76617179125267,13.573722220055757
2014-10-22 08:00:00,5.4,58.0,0.9,318.4,4782.658208257048,75.5,16.6
2014-10-23 08:00:00,4.024161739334822,56.7,0.8124432030578851,313.6,5252.5,74.3,16.7
2014-10-24 08:00:00,5.1,62.97132783823455,0.8387140245748161,319.1,5275.0,73.3,16.1
2014-10-25 08:00:00,5.5,57.9,0.9,325.0,5365.0,75.5,16.7
2014-10-26 08:00:00,5.5,58.99999999999999,0.8619575710933803,366.51401166920687,5641.5,77.4,15.27714204650572
2014-10-27 08:00:00,5.3,57.9,0.9,321.7,5387.5,72.1669742333874,16.9
2014-10-28 08:00:00,5.491960493798823,58.699999999999996,0.9,333.7,5159.041132318529,76.7,17.1
2014-10-29 08:00:00,5.0,56.0,0.8,316.3,5342.5,73.3,16.5
2014-10-30 08:00:00,5.432620056669206,54.9,0.8414936593813299,345.4672518683084,5387.5,72.2,16.5
2014-10-31 08:00:00,5.0,58.860890285996796,0.9,313.6,5499.6,73.2,16.9
2014-11-01 08:00:00,5.736134679409862,53.6,0.8404952278149127,301.1,5365.0,71.46545484572088,16.1
2014-11-02 08:00:00,5.0,52.0,0.9,339.2303707965623,5066.292244626252,68.1,15.2
2014-11-03 08:00:00,5.1,59.66013276361042,0.9,338.6049962996409,5342.5,68.9,14.681263713308391
2014-11-04 08:00:00,5.3,49.900000000000006,0.9,269.5,5342.5,65.2,14.4
2014-11-05 08:00:00,5.947735506028668,50.8,0.9,283.9,5230.0,66.0,14.3
2014-11-06 08:00:00,5.2,52.50000000000001,0.8641694313148259,313.29057796067343,5410.0,62.49001498631037,14.6
2014-11-07 08:00:00,5.0,52.29999999999999,0.7323086928257941,296.3,5275.0,67.5,14.3
2014-11-08 08:00:00,5.0,49.71189205858963,0.9,323.1888912445437,5275.0,66.3,13.9
2014-11-09 08:00:00,5.4,50.099999999999994,0.9,276.2,4751.949089580447,64.8,13.8
2014-11-10 08:00:00,5.2,52.81803031035762,0.8565451954449415,361.9796493015685,4929.0660918367785,61.44181283274382,14.6
2014-11-11 08:00:00,5.2,51.82928844700879,0.9,344.6021081059715,4678.44041067293,64.8,13.7
2014-11-12 08:00:00,6.071920814271436,59.87980335866827,0.9,279.1,5160.0,65.7,14.615197654467345
2014-11-13 08:00:00,5.4,51.50000000000001,0.9,312.1158058900527,5162.5,66.5,13.673075891685157
2014-11-14 08:00:00,5.5,49.3,0.9,272.4,4524.398740286343,57.51243648493355,13.3
